index,RNASEQ.SET.1.KO3P1.RPKM,RNASEQ.SET.1.KO3P2.RPKM,RNASEQ.SET.1.KOSS1.RPKM,RNASEQ.SET.1.KOSS2.RPKM,RNASEQ.SET.1.WT3P1.RPKM,RNASEQ.SET.1.WT3P2.RPKM,RNASEQ.SET.1.WTSS1.RPKM,RNASEQ.SET.1.WTSS2.RPKM,RNASEQ.SET.2.KO3P1.RPKM,RNASEQ.SET.2.KO3P2.RPKM,RNASEQ.SET.2.KOSS1.RPKM,RNASEQ.SET.2.KOSS2.RPKM,RNASEQ.SET.2.WT3P1.RPKM,RNASEQ.SET.2.WT3P2.RPKM,RNASEQ.SET.2.WTSS1.RPKM,RNASEQ.SET.2.WTSS2.RPKM,genename,V1,V2,V3
ENSG00000261971.2,3.525324129,3.500086455,3.343383548,3.194448548,4.080528394,3.888649171,3.500406619,3.116758193,4.551388694,3.826216322,3.36420649,3.816051959,2.779122199,3.81852318,3.477356845,3.09447546,RP11-473M20.7,0.491896443,0.484955987,-0.129551189
ENSG00000170142.7,15.63068391,17.55166479,14.0911714,14.53412363,8.003378134,14.30014345,13.64687905,12.24252064,26.61191715,40.7753336,29.85395818,34.54798567,32.44617279,33.54357256,33.22829413,27.45006176,UBE2E1,-1.203361703,0.485158,0.57472462
ENSG00000138081.15,1.912348135,2.532647995,1.863717666,2.065476394,1.072608955,1.972353239,2.390311058,1.833009032,5.237090746,6.47728482,5.122082705,7.112574094,5.069593573,6.875203844,5.846528931,4.762549418,FBXO11,0.147141251,0.485553204,0.446813253
ENSG00000120647.5,7.750081246,8.753280895,7.698862218,8.160588843,7.239640059,8.748112354,7.310726404,7.037296855,10.97777689,7.842827721,11.45791264,8.79167205,8.938534181,9.138815668,9.000704303,7.020326917,CCDC77,-0.182755389,0.485721207,0.013262379
ENSG00000112406.4,2.244569464,2.475371785,2.430922181,1.874193689,1.46362878,1.823415613,2.106336819,1.712033608,3.455285828,6.030514555,3.22949441,4.388143189,3.313002062,5.352521585,4.059618911,3.639152665,HECA,0.383398206,0.485746422,0.613247914
ENSG00000213970.3,325.4191079,279.7149671,346.8044876,293.4592011,337.0159722,241.4594514,237.2269401,237.5908219,183.1277326,127.7626343,159.2258543,136.5095948,134.9702245,102.5395172,113.0117383,142.7522645,RP11-264F23.1,-2.387482628,0.485812956,-0.580695437
ENSG00000140332.11,4.746142489,4.763646576,4.601589958,5.53185668,3.999223199,4.846474894,5.319046109,5.472907578,6.884888249,5.98258232,6.891768097,6.145974374,4.25288932,5.297722449,5.346157112,5.671065935,TLE3,0.168878416,0.485868891,-0.689860963
ENSG00000229022.1,195.8172555,193.0705618,189.7582284,192.7899237,113.7069371,115.5382598,158.9358733,158.0051944,118.84942,127.7454327,128.5786837,129.196705,109.2772595,96.64453657,111.0023464,115.6332004,RP11-553N16.1,-2.264570857,0.486067317,-0.345524245
ENSG00000236307.2,4.382008422,4.325476822,3.592943516,2.881802626,3.017189219,4.310583128,4.342096047,3.16398064,3.674245433,6.957824397,1.56161771,5.870786753,8.600198309,5.50087814,4.818329929,2.87282466,AC104651.1,0.273433123,0.486234535,2.466702466
ENSG00000163635.13,0.663388713,0.81444214,0.520927771,0.795886179,0.371964541,0.881838359,0.72863467,0.653144365,3.636500605,3.759831544,4.002227102,3.900717863,3.522008562,3.906573301,3.862754031,2.672944142,ATXN7,0.470568219,0.486608563,0.240972826
ENSG00000204569.5,7.192449226,8.89027451,7.658719982,6.726734686,6.938217372,8.881630978,9.652472442,9.391835151,22.9574777,19.71728831,25.40910223,20.93196438,21.77429939,16.37898626,21.41408107,16.78183863,PPP1R10,-0.821257724,0.4866737,-0.317511226
ENSG00000131023.8,0.647218284,0.66133974,0.403850294,0.711652752,0.644912381,1.140520638,1.109269582,0.947010736,3.838763886,5.866508132,3.910518645,4.622904649,3.561393213,5.169426665,4.794358139,3.518193231,LATS1,0.347518616,0.486685698,0.338337493
ENSG00000174891.8,3.233572391,3.2122657,2.289620868,2.668254227,1.793598322,3.20247677,3.333168301,3.049051552,3.139061225,4.3082504,4.024336957,4.04881845,3.422224241,3.47550035,3.644115073,3.0640987,RSRC1,0.477862928,0.486718487,0.030709592
ENSG00000233476.2,4098.918207,4191.457323,3276.332387,4269.407956,2737.396767,3912.982442,4478.852409,4309.541201,4957.819486,4725.017601,5133.78072,4712.845095,4340.736513,3767.524665,4430.364113,4475.31122,EEF1A1P6,-5.372964995,0.486936234,-0.207829053
ENSG00000172660.7,40.47578397,42.95934121,44.6896316,47.55327164,22.50355077,22.26912779,29.48591095,28.79488133,55.71537057,60.79387978,54.67822449,57.60049545,50.24702564,51.21638149,51.98131541,50.78796407,TAF15,-1.626011253,0.487101378,0.010999374
ENSG00000119707.9,4.486641045,5.237310781,3.468352655,4.501284882,3.569908484,6.917676053,6.058496748,5.378848739,16.06608723,20.84437239,17.16641236,20.44620927,16.30057979,20.12848731,19.89006595,14.50449393,RBM25,-0.730740705,0.48713905,0.38637766
ENSG00000124422.7,26.84247164,28.40964568,25.45676405,27.04383326,19.35408928,23.6572651,27.36500452,28.1488733,45.08654835,43.94899802,45.4637929,44.07493542,29.46178354,34.15935492,40.31704285,40.31964524,USP22,-1.35770587,0.487329469,-0.89711213
ENSG00000263843.1,1.242754004,1.316481536,0.82083875,1.346299561,0.65602606,1.625366025,1.465993697,1.415444829,3.195557959,4.48658162,3.10016443,4.064840684,2.797732055,2.496111437,3.197601619,3.346716987,RP11-649A18.12,0.551284135,0.487351714,-0.536208438
ENSG00000088298.8,10.19713671,10.07956581,10.20835332,9.998723475,6.937617638,7.372076827,6.698907642,6.758411214,6.803755597,6.615458699,7.880471227,7.674786926,6.661187361,5.417093123,6.129828017,6.044438776,EDEM2,0.059696589,0.487846602,-0.312482987
ENSG00000071054.11,2.829373026,3.073039135,2.559050812,2.699571442,2.713431871,3.808602968,3.461490835,3.621692405,8.160194171,7.993561339,8.733161638,8.027144383,6.735207574,6.329020261,8.170703798,6.266908997,MAP4K4,-0.030483856,0.4880561,-0.478184762
ENSG00000162650.11,2.892391477,3.089635904,2.575599057,3.023008552,3.081286121,3.450125514,3.308052884,3.485329739,3.523024578,2.859197717,4.02144418,3.294308131,2.848071159,2.997243391,2.494811884,2.887776729,ATXN7L2,0.584094538,0.488199287,-0.168992364
ENSG00000198561.8,5.333022816,5.928455912,4.382426608,5.08867446,4.580481144,7.752299579,6.764093921,6.471576372,15.24337882,14.65385553,15.81241798,13.76749537,14.04997069,14.77796908,13.3700064,12.13486901,CTNND1,-0.537881657,0.488249395,0.262984482
ENSG00000259658.3,3.367911419,3.083867676,2.917383292,3.675855134,2.703321069,2.192218948,2.792753044,3.240636221,1.234509717,1.771775551,1.259251037,3.550546138,1.682755771,0.98572802,1.457019599,1.603783971,RP11-89K11.1,0.970515852,0.488392161,-0.374499984
ENSG00000153936.12,1.022776287,1.297566665,1.199650334,1.002865375,1.024962064,1.423763046,1.684320096,1.427721449,2.61602553,4.493785894,2.746938332,3.713618715,3.3476614,3.74591289,3.248981991,2.693293297,HS2ST1,0.529606183,0.488502849,0.689919524
ENSG00000235459.4,237.9508634,213.9302587,285.310026,218.0665236,243.5075221,175.4747617,182.1143205,194.6314038,98.79834943,84.43858593,109.2126524,102.6091864,79.86771263,88.87623833,92.08363865,80.79352295,RPS26P31,-2.063476549,0.488534426,-0.230021216
ENSG00000226086.5,18.81589281,18.96636836,18.53415882,17.62418952,14.40961392,14.60578308,17.72062505,19.59452888,16.23064893,14.75051644,16.88269593,17.04986018,12.17345946,10.97746656,12.09858026,15.95296793,EIF3LP3,-0.52459983,0.488535792,-0.872544706
ENSG00000127481.10,2.7468512,3.148620909,2.245855761,2.78722599,2.626830055,4.296202352,3.582905692,3.446841654,9.511328733,9.513670613,10.28747417,9.859393477,7.179208693,9.156208838,8.566071629,8.45386386,UBR4,-0.173781051,0.488579374,-0.284972316
ENSG00000233396.3,0.591871723,0.973598423,0.722840066,0.560048032,0.450360732,0.823983439,0.893685051,0.822666575,3.576757983,3.272532257,3.830863332,2.873275196,3.235536518,2.534664638,3.208293034,2.362052248,RP11-458D21.1,0.586611808,0.488856204,-0.208137001
ENSG00000180758.10,2.879125818,3.161120751,2.692218111,2.566760912,2.182534216,3.038697767,3.01495958,2.855300066,2.401847583,2.081184885,1.874987757,2.382034757,1.255317808,2.250504046,1.349885805,2.193410431,GPR157,0.865732126,0.488929379,-0.201830639
ENSG00000204560.5,17.10571781,19.04157752,15.57586301,17.44311571,14.39268068,18.19896069,16.18252066,16.76987662,21.57111684,20.54765638,22.56189526,19.87284954,16.63530492,16.78688916,16.54197101,20.08121199,DHX16,-0.765943323,0.489102344,-0.48597767
ENSG00000068137.10,11.17877002,11.93727157,11.38447444,11.25358841,10.4911022,10.7078257,10.91694817,10.8698361,9.522868666,8.916270983,8.64983675,9.174477022,7.709682656,6.66237252,6.850611679,8.640348859,PLEKHH3,-0.099833223,0.489239012,-0.425018269
ENSG00000177045.6,4.923495355,5.230469723,5.165333433,4.980016626,4.634891866,5.253922662,4.95886797,5.269952514,7.528391585,7.439364668,6.105650047,6.87877859,5.536238953,4.976526634,6.29255461,5.932331964,SIX5,0.101940719,0.489240712,-0.551055071
ENSG00000212695.4,142.2734361,133.9869311,156.2800114,140.4865213,141.6660515,92.10633517,100.7418721,97.77567048,84.30236697,63.46109634,80.09050028,71.63968691,65.95676625,57.24949622,48.38292878,78.91840363,RP11-134K1.2,-1.809737535,0.48926654,-0.344083862
ENSG00000257093.2,2.884392807,3.151358182,2.500888549,2.943416133,2.818683532,4.627233804,4.464012189,4.176350106,12.48113491,14.6206709,13.44938653,14.42542936,11.79937965,13.85079526,15.09690976,10.16640098,KIAA1147,-0.474588392,0.48936464,0.151658311
ENSG00000151692.10,1.273544468,1.394652654,0.819904731,1.103376307,1.106083465,1.913346063,1.428487087,1.328896151,2.047554423,3.211120791,2.040179274,3.24099379,2.184418015,4.087314459,2.016507922,2.422214282,RNF144A,0.67346651,0.489694938,0.998830132
ENSG00000230415.1,3.290421366,3.212968489,3.374139975,3.601359582,2.669529556,2.791986768,2.368611446,1.668237293,3.250875589,3.376475777,6.544791574,7.805616856,4.876502768,4.098553347,6.058134122,2.778485389,RP5-902P8.10,0.316075728,0.489800458,-0.146969151
ENSG00000253203.2,1.984614865,1.719193336,1.737114057,2.147314953,2.417687145,2.955148635,2.4732952,2.431115483,4.119033947,3.732879078,4.223242865,3.495460341,2.367936442,2.839690717,4.209919619,2.666378141,GUSBP3,0.53797772,0.489819127,-0.920021085
ENSG00000268388.1,0.639311994,0.719863251,0.621966873,0.63756046,0.761317567,0.869220554,0.969684502,1.018758594,2.988314083,3.109877375,3.133976098,2.873855513,3.59084096,3.369980369,2.565041666,2.282821613,FENDRR,0.591566033,0.489862564,0.782527207
ENSG00000168769.8,0.158461225,0.212954223,0.169328726,0.220189605,0.166258184,0.251877267,0.233868442,0.197139312,1.67832323,2.064633681,1.630437333,1.669762811,1.373290063,1.574089294,1.94938503,1.090176876,TET2,0.964200755,0.490090189,-0.061423204
ENSG00000135457.5,5.143891195,6.047112969,4.698853351,5.03195315,4.04860745,6.447123813,6.801642939,5.905381858,12.87022954,15.60407986,12.10358462,13.37708842,11.35271473,11.67793919,13.02742624,11.35223721,TFCP2,-0.437194921,0.490287317,-0.100317118
ENSG00000076382.12,15.40564447,16.69819142,14.76576888,16.18797049,11.5448486,15.44574251,14.83723774,15.40918332,21.35338255,15.58247754,22.6820664,18.39075986,15.08058316,14.11768704,17.77414664,15.08706893,SPAG5,-0.675590104,0.490824451,-0.783647657
ENSG00000067167.3,5.46114956,7.077276414,5.935308938,4.926721879,3.314539662,5.757313369,6.320115815,4.83237523,18.06172394,30.81926588,16.27658274,22.76129217,23.58773257,29.7744893,25.11048166,16.31926699,TRAM1,-0.921073122,0.490963875,1.439963089
ENSG00000230721.1,237.3365834,233.8805245,229.3477629,262.2058038,166.1890373,156.0565246,176.8846863,173.375289,144.8660452,146.968782,165.3532747,161.0809654,134.4401959,123.9120064,128.0460327,145.0189147,RP4-612B15.2,-2.439223522,0.491184513,-0.255052718
ENSG00000178234.8,3.839387856,4.223539838,2.922464218,4.059394911,3.216184305,5.202264951,5.346870085,5.525629791,8.881100425,9.836911964,9.663749411,8.398417432,6.296220776,7.522417195,8.420455741,7.884304124,GALNT11,-0.103683797,0.491388729,-0.619101964
ENSG00000066427.17,1.049748402,1.287209356,0.967756956,1.114552708,0.780057338,1.263287242,1.072443448,1.007805617,1.730601893,2.472615281,1.84985018,2.682401976,1.862012517,2.08931862,2.128143125,1.593085766,ATXN3,0.832989261,0.492167726,0.185475398
ENSG00000158109.10,4.650816381,5.825631584,5.582242861,4.965287104,5.39435177,4.467396538,4.861667488,5.063239992,6.072161571,4.500908077,5.377899157,5.481167645,5.04636618,3.8831416,3.776420972,4.802382947,TPRG1L,0.286572771,0.492256551,-0.279314667
ENSG00000198744.5,741.7637413,1071.421014,1020.719272,728.4298542,314.838557,402.3548225,698.9236172,652.5754385,2756.766272,2133.427089,2855.800061,2247.693791,2530.080493,1476.49916,2529.438231,1910.21226,RP5-857K21.11,-4.77195625,0.492281514,-0.602975137
ENSG00000077235.13,11.26363043,12.69418009,10.65407413,10.7488324,13.17032563,15.51949057,13.55329051,14.29702202,18.32603089,16.00269839,19.57222128,17.17351064,13.93221275,14.34347446,14.98091371,15.38534016,GTF3C1,-0.625198248,0.492610473,-0.493947595
ENSG00000244716.2,1738.594957,1656.925509,1863.117012,1781.783633,1308.46206,1071.188231,1217.930575,1218.056666,956.0442652,921.6424669,1001.757348,975.6097772,819.3085884,749.3797952,805.3932954,925.8648796,RP11-20O24.4,-3.986365619,0.492631492,-0.30556779
ENSG00000139263.7,2.67787338,2.858551909,1.857034978,2.511880228,1.349487281,2.455512245,2.112225013,2.010795489,4.989677533,4.195188984,5.697400437,5.450755333,4.854196039,4.415264484,4.851853012,3.547484144,LRIG3,0.297821757,0.492791736,-0.015209189
ENSG00000258708.1,3.152273145,3.26953203,3.055848674,3.641877388,1.798186229,2.933942069,2.86506981,2.60040123,2.919705311,4.337696083,2.559408098,4.614895458,2.600463534,3.870352969,3.661329707,2.815166017,SLC25A21-AS1,0.524430075,0.492904335,0.216282727
ENSG00000160256.8,39.22749248,36.41260565,42.49737274,38.05429524,57.42535083,43.5083238,35.92530693,39.37977285,20.53477476,16.84734866,17.08274628,18.13015851,16.36938811,13.74710921,14.33470338,16.46995768,FAM207A,-0.651864969,0.492932578,-0.300533541
ENSG00000100522.4,7.975454808,8.664076381,8.039336838,7.851097103,6.652182654,8.437840134,9.029937554,8.527897674,11.73526354,15.43635694,10.3848162,13.35382937,11.04221902,12.58702639,12.45506437,10.66622353,GNPNAT1,-0.41344287,0.492981859,0.279697836
ENSG00000143458.7,1.027418201,1.084462394,0.937180686,0.931719841,0.603977794,0.793103115,0.798241465,0.737905609,2.789193943,2.998873286,2.728171688,2.974597166,2.106928292,2.373929467,2.592952606,2.275037987,GABPB2,0.69848704,0.493190688,-0.326246364
ENSG00000117155.12,1.50424178,1.592389841,1.405554544,1.455846192,1.471928792,2.052499551,2.250745495,1.97597629,4.129449988,6.152317029,4.553740543,5.312933424,5.091980307,5.498829238,5.70001023,3.481987226,SSX2IP,0.254260152,0.493410607,0.638289674
ENSG00000162430.12,21.57675771,22.17444915,19.98721004,21.3226491,22.21608944,23.93119973,23.2580719,24.23688448,20.58838851,23.00913655,20.35295464,21.69840659,16.26218692,20.35104171,16.73064527,21.36486204,SEPN1,-0.802839253,0.493538396,-0.11240033
ENSG00000113163.11,0.64094284,0.921517809,0.702349851,0.720187078,0.734834283,1.135860981,1.06319385,1.127842969,2.492823882,3.313370017,2.213354142,3.032773117,2.313663858,2.790275043,2.71581618,2.086883092,COL4A3BP,0.686049999,0.493562038,0.247501469
ENSG00000198182.8,2.923457535,2.883947978,2.447583983,2.585773956,2.19982752,2.332935705,2.432196121,2.161967308,3.647976215,4.684131614,3.588865455,4.315750046,2.615920334,3.197455265,3.453136449,3.708750433,ZNF607,0.490720839,0.493574881,-0.563822126
ENSG00000100325.10,17.31710113,17.33067156,16.30754707,17.47634995,14.54730288,14.21777198,13.72488846,14.08809051,16.23991354,12.69891549,14.15029075,13.91115171,11.89704416,9.939789693,11.40802587,12.6135201,ASCC2,-0.436470581,0.493861203,-0.62056384
ENSG00000243746.1,34.51094343,35.47589264,23.91753474,35.23828295,16.31677921,35.74661713,41.54444311,39.75131583,56.70556082,50.18538316,63.4458687,54.54690555,45.77612959,44.18144678,46.35649363,50.45169771,EEF1A1P10,-1.571561191,0.493904704,-0.479509972
ENSG00000155254.8,8.729900674,8.83025374,7.811329289,8.526480283,9.732676307,10.55960579,9.991468102,10.66321348,16.06281021,15.06120709,16.76916304,14.92499748,13.55966747,12.58193374,13.25219082,13.64724227,MARVELD1,-0.540404805,0.493978374,-0.309486204
ENSG00000269800.1,0.526919357,0.456692184,0.368031852,0.52923892,0.403116879,1.201584909,1.011089621,0.76091257,2.15997774,3.346604576,2.00296977,1.363192789,4.136560708,3.135805916,2.085787117,1.381783673,PLEKHA3P1,0.71665571,0.494014806,1.963022951
ENSG00000141098.8,3.619338329,3.589766714,3.56809034,4.044943458,4.326391823,4.675621449,4.409219913,4.437992443,3.013992807,3.235759892,3.661437947,3.177422077,2.911438198,2.83060323,2.436849029,2.864728493,GFOD2,0.600014913,0.494091075,-0.033577344
ENSG00000230777.1,6.65736416,6.720704728,8.198323575,6.587852894,9.835108889,7.636904983,6.672551755,5.902993498,2.053184583,2.76257109,1.308958315,1.018123938,0.636065578,1.536957505,3.634880473,0.555697078,RP11-318C24.1,1.010478547,0.49442761,-0.72382199
ENSG00000132694.14,2.217316713,2.526167788,1.711998253,2.338926264,2.038813405,3.512007882,2.857312247,2.8013778,6.261535286,5.81781235,6.458521855,6.126467569,5.547220556,5.494066686,5.404717398,4.937373269,ARHGEF11,0.157432158,0.494513077,-0.02331349
ENSG00000090661.7,7.350129097,7.637164464,7.330597486,7.382485261,7.878367713,6.870537936,6.323043544,6.95236398,3.914025377,3.646675511,4.135843899,4.053307163,2.67965543,3.302243508,3.317869463,3.277503829,CERS4,0.506931585,0.494546389,-0.503654043
ENSG00000201785.1,0.77477945,0.397936464,0.188226817,1.778720281,0,1.108582981,0.584931485,0,2.309832655,2.071928318,2.945156208,2.29077886,1.431147551,0,10.90464142,0,SNORD117,0.966008336,0.494576408,-3.157792993
ENSG00000052723.7,4.192625091,4.374330423,3.657616861,4.212515015,4.822273698,5.896517894,5.583875973,5.357488481,9.739389405,14.82761053,9.607984997,12.15504209,10.37108487,12.58954384,11.56513633,9.576582113,SIKE1,-0.356032131,0.494638206,0.548424378
ENSG00000164086.8,3.579422528,4.444375382,3.773867693,4.220471565,3.015982311,4.072393714,4.405075379,4.102794963,5.718962439,5.910571716,7.014561139,5.687199217,4.756639843,4.529235254,5.282418364,5.030495022,DUSP7,0.205038894,0.495092232,-0.566226663
ENSG00000174839.8,1.555203923,2.113008454,1.820260582,1.934699655,1.209728265,2.088220714,2.082191703,1.884317749,6.697793442,9.926170246,5.722477597,8.358392187,7.153503335,8.958986487,7.520882665,6.286729879,DENND6A,-0.052150598,0.495198546,0.781783951
ENSG00000099625.8,5.024668427,4.912934273,4.669748639,5.043688018,3.617350637,3.991923617,3.095428749,3.704786715,1.719536439,2.010358799,1.428818904,2.241867227,1.436502935,1.600560413,1.41378688,1.589663047,C19orf26,0.945591801,0.495331716,-0.023892603
ENSG00000152409.8,0.657731371,0.70406852,0.548984474,0.680249362,0.475626202,0.696511825,0.773525851,0.589728823,2.630685323,4.040283134,2.450713925,3.398419335,2.838869994,3.420163897,4.124515998,1.84961947,JMY,0.586706307,0.495489128,0.49216007
ENSG00000131370.11,4.540007624,4.995686143,3.467102664,4.853880591,2.391600655,5.358195502,5.78977626,5.34479569,7.787562754,8.367421982,7.803707962,9.439617241,4.916623278,6.403558463,7.621974658,7.357007091,SH3BP5,-0.007207501,0.495776099,-0.935121364
ENSG00000112062.6,4.270026794,4.926810205,4.377914201,4.429515552,3.041057988,4.708797973,5.019019489,4.764227628,9.734053057,8.950633201,10.68989016,9.232919425,8.158337756,8.560443507,9.196897253,7.364166709,MAPK14,-0.169811583,0.49605485,-0.17730926
ENSG00000123364.3,5.758653439,6.031260255,5.993290141,6.471612568,6.684230344,7.009501502,8.166158776,7.887859396,3.853828304,3.230745838,4.133128532,4.036357991,2.990317329,2.660191529,2.295478477,3.860236286,HOXC13,0.542485096,0.496068562,-0.562464149
ENSG00000240673.1,4.074422335,2.957914955,2.626909986,2.563345395,2.5416479,2.690692426,3.312665869,3.547789766,2.102362656,1.885826972,0.446770203,1.56376521,1.953902046,1.39890743,0.827098551,1.327683437,AC006539.2,1.024692905,0.496126609,0.988405486
